Book Link,Title,Author,Genre,Language,Average Rating,Number of Ratings,Publication Date,Number of Pages,Currently Reading,Want to Read,Age at Publication
https://www.goodreads.com/book/show/62099919,কিং’স—২,Stephen King,,Bengali,3.33,6.0,2021-01-01,96.0,0.0,5.0,73.28131416837782
https://www.goodreads.com/book/show/53357131-sabes-que-tienen-una-gran-banda,sabes que tienen una gran banda,Stephen King,,,4.0,5.0,,299.0,0.0,4.0,
https://www.goodreads.com/book/show/59236205-jszakai-utaz-s,Éjszakai utazás,Stephen King,,,5.0,4.0,1996-01-01,112.0,0.0,2.0,48.27926078028747
https://www.goodreads.com/book/show/57862105-the-stand---das-letzte-gefecht-band-2,The Stand - Das letzte Gefecht (Band 2): Bd. 2,Stephen King,,German,4.0,5.0,2021-03-30,300.0,0.0,0.0,73.52224503764545
https://www.goodreads.com/book/show/53013899-tour-sombre-t1---le-pistolero-la-imaginaire,Tour sombre t1 - le pistolero (La) (IMAGINAIRE,Stephen King,,,4.0,5.0,1998-11-01,240.0,0.0,0.0,51.1129363449692
https://www.goodreads.com/book/show/51637372-kara-kule---mahser-trips-cizgi-roman-set---7-kitap-takim,Kara Kule - Mahser Trips Cizgi Roman Set - 7 Kitap Takim,Stephen King,,,5.0,4.0,2014-01-01,299.0,0.0,7.0,66.28062970568104
https://www.goodreads.com/book/show/25873823-mystery,Mystery,Stephen King,,English,4.0,5.0,,299.0,2.0,79.0,
https://www.goodreads.com/book/show/123447996-danse-macabre-by-stephen-king,Danse Macabre by Stephen King,Stephen King,Nonfiction,English,3.63,8.0,1794-01-01,299.0,4.0,11.0,-153.7138945927447
https://www.goodreads.com/book/show/163553423-complete-dark-tower-series,Complete Dark Tower Series,Stephen King,,English,5.0,5.0,2004-01-01,299.0,0.0,2.0,56.27926078028747
https://www.goodreads.com/book/show/157872619-mroczna-polowa,Mroczna polowa,Stephen King,,,4.17,6.0,2021-01-01,480.0,0.0,5.0,73.28131416837782
https://www.goodreads.com/book/show/59978737-ca---tome-1-litt-rature-trang-re,Ca - tome 1 (Littérature étrangère),Stephen King,,,4.17,6.0,2010-05-20,837.0,0.0,4.0,62.6611909650924
https://www.goodreads.com/book/show/58268110-stark-the-dark-half-roman,Stark. 'The Dark Half'. Roman.,Stephen King,,German,3.83,6.0,1997-01-01,299.0,0.0,7.0,49.281314168377826
https://www.goodreads.com/book/show/57862105-the-stand---das-letzte-gefecht-band-2,The Stand - Das letzte Gefecht (Band 2): Bd. 2,Stephen King,,German,4.0,5.0,2021-03-30,300.0,0.0,0.0,73.52224503764545
https://www.goodreads.com/book/show/190994820-de-gloed,De gloed,Stephen King,,English,4.0,5.0,2022-11-12,817.0,0.0,4.0,75.14305270362765
https://www.goodreads.com/book/show/184567001-la-c-pula,La Cúpula,Stephen King,,,4.0,5.0,2011-06-07,299.0,0.0,12.0,63.709787816563995
https://www.goodreads.com/book/show/133468502-silver-bullet---includes-stephen-king-s-cycle-of-the-werewolf-the-compl,"Silver Bullet - Includes Stephen King's Cycle Of The Werewolf, The Complete Silver Bullet Screenplay & A New Forword...",Stephen King,,,4.0,5.0,,299.0,0.0,3.0,
https://www.goodreads.com/book/show/62099919,কিং’স—২,Stephen King,,Bengali,3.33,6.0,2021-01-01,96.0,0.0,5.0,73.28131416837782
https://www.goodreads.com/book/show/59918648-es,ES,Stephen King,,German,5.0,4.0,1986-01-01,1214.0,3.0,4.0,38.280629705681044
https://www.goodreads.com/book/show/59236205-jszakai-utaz-s,Éjszakai utazás,Stephen King,,,5.0,4.0,1996-01-01,112.0,0.0,2.0,48.27926078028747
https://www.goodreads.com/book/show/19444829-noir-comme-l-amour,Noir comme l'amour,Stephen King,,,3.33,6.0,2000-10-18,504.0,0.0,22.0,53.07597535934291
https://www.goodreads.com/book/show/25873823-mystery,Mystery,Stephen King,,English,4.0,5.0,,299.0,2.0,79.0,
https://www.goodreads.com/book/show/53013899-tour-sombre-t1---le-pistolero-la-imaginaire,Tour sombre t1 - le pistolero (La) (IMAGINAIRE,Stephen King,,,4.0,5.0,1998-11-01,240.0,0.0,0.0,51.1129363449692
https://www.goodreads.com/book/show/31391831-turnschuhe,Turnschuhe: Story aus Albträume,Stephen King,,,4.0,5.0,2016-06-06,59.0,0.0,0.0,68.70910335386722
https://www.goodreads.com/book/show/32063157-hinterlassenschaften,Hinterlassenschaften: Story aus Sunset (Story Selection 37),Stephen King,,German,4.0,5.0,2016-09-05,50.0,0.0,0.0,68.95824777549623
https://www.goodreads.com/book/show/51637372-kara-kule---mahser-trips-cizgi-roman-set---7-kitap-takim,Kara Kule - Mahser Trips Cizgi Roman Set - 7 Kitap Takim,Stephen King,,Turkish,5.0,4.0,2014-01-01,299.0,0.0,7.0,66.28062970568104
https://www.goodreads.com/book/show/53357131-sabes-que-tienen-una-gran-banda,sabes que tienen una gran banda,Stephen King,,,4.0,5.0,,299.0,0.0,4.0,
https://www.goodreads.com/book/show/42651298-stephen-king-new-cover-series-no-21-dark-tower-gunslinger,Stephen King New Cover Series No. 21 Dark Tower Gunslinger,Stephen King,,English,4.0,5.0,2017-07-18,299.0,0.0,28.0,69.82340862422998
https://www.goodreads.com/book/show/41124812-nachtschicht-ii,Nachtschicht II,Stephen King,Audiobook,German,4.0,5.0,2008-01-01,299.0,0.0,5.0,60.27926078028747
https://www.goodreads.com/book/show/36678793,คืนหลอน,Stephen King,,,3.33,6.0,2003-03-01,206.0,0.0,7.0,55.441478439425055
https://www.goodreads.com/book/show/45999538-willow,Willow,Stephen King,,,3.8,5.0,,299.0,0.0,35.0,
https://www.goodreads.com/book/show/26174140,ドクター・スリープ（下） シャイニング,Stephen King,,,4.75,4.0,2015-06-15,455.0,0.0,5.0,67.73169062286105
https://www.goodreads.com/book/show/150538066-cose-preziose-l-ultima-storia-di-castle-rock-stephen-king-italian-prec,Cose Preziose L'Ultima Storia Di Castle Rock Stephen King (Italian) Precious Things - The Last Castle Rock Story,Stephen King,,Italian,4.75,4.0,1992-01-01,299.0,3.0,3.0,44.27926078028747
https://www.goodreads.com/book/show/59978722-2-stephen-king-books--1-11-22-63---a-novel-2-wolves-of-the-carra,2 Stephen King Books! -1) 11/22/63 - A Novel 2) Wolves of the Carra,Stephen King,,English,4.75,4.0,2006-01-01,299.0,0.0,18.0,58.280629705681044
https://www.goodreads.com/book/show/59236427-a-talizm-n,A talizmán,Stephen King,,,3.8,5.0,1984-01-01,860.0,0.0,2.0,36.27926078028747
https://www.goodreads.com/book/show/48559874-dark-tides,Dark Tides: A Charity Horror Anthology,Stephen King,,,3.8,5.0,2019-10-01,498.0,0.0,56.0,72.02737850787132
https://www.goodreads.com/book/show/55595088-dark-tower-gunslinger-sheemies-tale-limited-release-2-issue-1st-print-co,Dark Tower Gunslinger Sheemies Tale Limited Release 2 Issue 1st Print Comics Set,Stephen King,,English,3.8,5.0,2013-04-10,64.0,0.0,13.0,65.55236139630391
https://www.goodreads.com/book/show/52264011-the-revalation-of-becka-paulson,the revalation of ´becka paulson,Stephen King,,English,4.0,4.0,1984-01-01,299.0,0.0,21.0,36.27926078028747
https://www.goodreads.com/book/show/43823999-sunset---das-pfefferkuchen-madchen-und-andere-erzahlungen,Sunset - Das Pfefferkuchen-Madchen und andere Erzahlungen,Stephen King,,,4.6,5.0,2006-01-01,299.0,0.0,3.0,58.280629705681044
https://www.goodreads.com/book/show/60222703-apr-s,Après: Livre audio 1 CD MP3,Stephen King,,,4.2,5.0,2022-01-19,299.0,0.0,0.0,74.32991101984942
https://www.goodreads.com/book/show/168557436-circle-of-the-werewolf,Circle of the Werewolf,Stephen King,Horror,English,4.2,5.0,1985-01-01,299.0,0.0,3.0,37.281314168377826
https://www.goodreads.com/book/show/26174140,ドクター・スリープ（下） シャイニング,Stephen King,,Japanese,4.75,4.0,2015-06-15,455.0,0.0,5.0,67.73169062286105
https://www.goodreads.com/book/show/45999538-willow,Willow,Stephen King,,,3.8,5.0,,299.0,0.0,35.0,
https://www.goodreads.com/book/show/48559874-dark-tides,Dark Tides: A Charity Horror Anthology,Stephen King,,English,3.8,5.0,2019-10-01,498.0,0.0,56.0,72.02737850787132
https://www.goodreads.com/book/show/59236427-a-talizm-n,A talizmán,Stephen King,,,3.8,5.0,1984-01-01,860.0,0.0,2.0,36.27926078028747
https://www.goodreads.com/book/show/55595088-dark-tower-gunslinger-sheemies-tale-limited-release-2-issue-1st-print-co,Dark Tower Gunslinger Sheemies Tale Limited Release 2 Issue 1st Print Comics Set,Stephen King,,English,3.8,5.0,2013-04-10,64.0,0.0,13.0,65.55236139630391
https://www.goodreads.com/book/show/33847474-11-22-63,11/22/63 上,Stephen King,,,4.5,4.0,2016-10-07,478.0,0.0,0.0,69.04585900068446
https://www.goodreads.com/book/show/18301591,運命の三人 〈上〉,Stephen King,,Japanese,4.5,4.0,1987-04-01,331.0,0.0,13.0,39.526351813826146
https://www.goodreads.com/book/show/131511085-the-reaper-s-image-in-startling-mystery-stories-12-spring-1969,The Reaper's Image in Startling Mystery Stories #12 Spring 1969.,Stephen King,,English,3.6,5,1969-01-01,299.0,0.0,0.0,21.281314168377822
https://www.goodreads.com/book/show/126114495-dark-tower,Dark Tower: The Gunslinger: The Journey Begins,Stephen King,,English,4.5,4,2012-11-14,136.0,0.0,0.0,65.14989733059548
https://www.goodreads.com/book/show/121157729-cuerpo-el,"Cuerpo, el",Stephen King,,English,4.5,4,1987-01-01,299.0,0.0,2.0,39.279945242984255
https://www.goodreads.com/book/show/62100016,কিং’স—৩,Stephen King,,Bengali,3.6,5,2022-01-01,96.0,0.0,6.0,74.28062970568104
https://www.goodreads.com/book/show/61050823-bla-ze,Bla­ze: A No­vel,Stephen King,,,3.6,5,2022-04-21,301.0,0.0,2.0,74.58179329226557
https://www.goodreads.com/book/show/59236310-a-rem-ny-rabjai,A remény rabjai,Stephen King,,Hungarian,4.5,4,1982-01-01,674.0,2.0,6.0,34.280629705681044
https://www.goodreads.com/book/show/56028367-der-turm,Der Turm,Stephen King,,German,4.5,4,2004-01-01,1006.0,0.0,3.0,56.27926078028747
https://www.goodreads.com/book/show/51924511--,"Все, что ты любил когда-то, ветром унесет",Stephen King,,,3.6,5,2001-01-29,299.0,0.0,5.0,53.35797399041752
https://www.goodreads.com/book/show/52783494,Память,Stephen King,,,3.6,5,,299.0,0.0,5.0,
https://www.goodreads.com/book/show/44014962,Ο ξένος – Εξύψωση – Ωραίες κοιμωμένες,Stephen King,,"Greek, Modern (1453-)",4.5,4,2018-12-07,299.0,0.0,12.0,71.21149897330595
https://www.goodreads.com/book/show/31226850,ゴールデンボーイ―恐怖の四季 春夏編,Stephen King,,Japanese,4.5,4,,299.0,0.0,3.0,
https://www.goodreads.com/book/show/7819690,ダーク・ハーフ〈上〉,Stephen King,,Japanese,4.5,4,1995-10-07,384.0,0.0,3.0,48.04380561259411
https://www.goodreads.com/book/show/2378343._,タリスマン <下>,Stephen King,,,4.5,4,1987-07-01,566.0,0.0,8.0,39.775496235455165
https://www.goodreads.com/book/show/57400120-stephen-king-4-books-collection-set,Stephen King 4 Books Collection Set,Stephen King,,English,4.25,4,2020-01-01,299.0,0.0,16.0,72.27926078028747
https://www.goodreads.com/book/show/55375405-det-m-rke-t-rn-1---del-1,Det mørke tårn 1 - Del 1: Revolvermannen,Stephen King,,Norwegian,2.83,6,1982-01-01,299.0,0.0,2.0,34.280629705681044
https://www.goodreads.com/book/show/59996224-the-mist-brume-wiz,The Mist (Brume) (Wiz),Stephen King,,French,3.4,5,2010-05-20,201.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/52564708-se,Se,Stephen King,,,4.25,4,1986-09-15,1136.0,2.0,8.0,38.98425735797399
https://www.goodreads.com/book/show/158797702-from-a-buick-8,From a Buick 8,Stephen King,,,3.4,5,2003-11-25,299.0,0.0,8.0,56.17796030116359
https://www.goodreads.com/book/show/199632882-fin-de-guardia-end-of-watch,"Fin de guardia [End of Watch]: Trilogía Bill Hodges 3 [Bill Hodges Trilogy, Book 3]",Stephen King,,,4.25,4,2022-05-26,299.0,0.0,4.0,74.6776180698152
https://www.goodreads.com/book/show/52264011-the-revalation-of-becka-paulson,the revalation of ´becka paulson,Stephen King,,English,4.0,4,1984-01-01,299.0,0.0,21.0,36.27926078028747
https://www.goodreads.com/book/show/168557436-circle-of-the-werewolf,Circle of the Werewolf,Stephen King,Horror,English,4.2,5,1985-01-01,299.0,0.0,3.0,37.281314168377826
https://www.goodreads.com/book/show/42420326-slutspil---2-gr-nselandet,Slutspil - 2. Grænselandet,Stephen King,,,4.2,5,1978-01-01,291.0,0.0,8.0,30.28062970568104
https://www.goodreads.com/book/show/49549837-king-of-the-road,KIng of the road,Stephen King,,Dutch; Flemish,4.2,5,2007-01-01,265.0,0.0,20.0,59.279945242984255
https://www.goodreads.com/book/show/42625886-slutspil---3-den-rensende-ild,Slutspil - 3. Den rensende ild,Stephen King,,Danish,4.0,5,1978-01-01,168.0,0.0,6.0,30.28062970568104
https://www.goodreads.com/book/show/62983557-rl-g,Örlög,Stephen King,,,3.8,5,1993-01-01,256.0,0.0,4.0,45.281314168377826
https://www.goodreads.com/book/show/54803222-christine-tom-i,Christine tom I,Stephen King,,,3.6,5,1992-01-01,207.0,0.0,5.0,44.27926078028747
https://www.goodreads.com/book/show/55375405-det-m-rke-t-rn-1---del-1,Det mørke tårn 1 - Del 1: Revolvermannen,Stephen King,,,2.83,6,1982-01-01,299.0,0.0,2.0,34.280629705681044
https://www.goodreads.com/book/show/137328908-sleepwalkers-original-screenplay,Sleepwalkers Original Screenplay,Stephen King,,,3.4,5,1991-01-01,299.0,0.0,8.0,43.279945242984255
https://www.goodreads.com/book/show/135844473-lt-s-theory-of-pets,LT's Theory of Pets,Stephen King,,English,4.25,4,2001-08-16,299.0,0.0,0.0,53.90280629705681
https://www.goodreads.com/book/show/158797702-from-a-buick-8,From a Buick 8,Stephen King,,English,3.4,5,2003-11-25,299.0,0.0,8.0,56.17796030116359
https://www.goodreads.com/book/show/60425689-will-we-close-the-book-on-books,Will We Close the Book on Books?,Stephen King,,,4.25,4,2000-06-19,299.0,0.0,8.0,52.74469541409993
https://www.goodreads.com/book/show/59996224-the-mist-brume-wiz,The Mist (Brume) (Wiz),Stephen King,,,3.4,5,2010-05-20,201.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/57400120-stephen-king-4-books-collection-set,Stephen King 4 Books Collection Set,Stephen King,,,4.25,4,2020-01-01,299.0,0.0,16.0,72.27926078028747
https://www.goodreads.com/book/show/52564708-se,Se,Stephen King,,Finnish,4.25,4,1986-09-15,1136.0,2.0,8.0,38.98425735797399
https://www.goodreads.com/book/show/46004703,ჩონჩხების გუნდი,Stephen King,,,4.25,4,1985-01-01,358.0,0.0,8.0,37.281314168377826
https://www.goodreads.com/book/show/199632882-fin-de-guardia-end-of-watch,"Fin de guardia [End of Watch]: Trilogía Bill Hodges 3 [Bill Hodges Trilogy, Book 3]",Stephen King,,,4.25,4,2022-05-26,299.0,0.0,4.0,74.6776180698152
https://www.goodreads.com/book/show/48920958-torre-oscura-ii---llegada-de-los-tres-l,"torre oscura ii - llegada de los tres, l",Stephen King,,,4.0,4,2012-01-01,299.0,0.0,4.0,64.27926078028747
https://www.goodreads.com/book/show/201657368-bellas-durmientes,BELLAS DURMIENTES,Stephen King,,Spanish; Castilian,3.2,5,2021-01-01,299.0,3.0,8.0,73.28131416837782
https://www.goodreads.com/book/show/56342433-the-shining-carrie,The Shining / Carrie,Stephen King,,English,4.0,4,,641.0,0.0,9.0,
https://www.goodreads.com/book/show/23245431-granta-italia-n-5,Granta Italia n. 5: Il male,Stephen King,,Italian,3.2,5,2014-05-01,242.0,0.0,25.0,66.60917180013689
https://www.goodreads.com/book/show/59985673-3,Противостояние. Том 3,Stephen King,,Russian,4.0,4,2019-01-01,299.0,0.0,0.0,71.27994524298425
https://www.goodreads.com/book/show/42420003,Гялбаа,Stephen King,,,4.0,4,2006-01-01,416.0,0.0,13.0,58.280629705681044
https://www.goodreads.com/book/show/35516318-stephen-king-desk-calendar-2008,Stephen King Desk Calendar 2008,Stephen King,,,4.0,4,2007-01-01,299.0,0.0,18.0,59.279945242984255
https://www.goodreads.com/book/show/58033717-la-met-oscura,La Metà Oscura,Stephen King,,,3.75,4,1989-10-20,467.0,0.0,2.0,42.0807665982204
https://www.goodreads.com/book/show/161373214-the-dark-tower-i,The Dark Tower I: Part Three The Oracle and the Mountains,Stephen King,,,5.0,3,1981-01-01,299.0,0.0,2.0,33.281314168377826
https://www.goodreads.com/book/show/150055825-dark-tower,Dark Tower: The Long Road Home,Stephen King,,,5.0,3,2008-10-07,160.0,0.0,0.0,61.045859000684466
https://www.goodreads.com/book/show/123582131-the-talisman,The Talisman,Stephen King,,,3.75,4,1987-03-15,299.0,0.0,6.0,39.4798083504449
https://www.goodreads.com/book/show/60423075-most-overrated-underrated-rock-band,Most Overrated/Underrated Rock Band,Stephen King,,,3.75,4,2001-04-01,299.0,0.0,5.0,53.52772073921971
https://www.goodreads.com/book/show/54423809-13-histoires-diaboliques,13 histoires diaboliques,Stephen King,,French,3.75,4,,299.0,0.0,11.0,
https://www.goodreads.com/book/show/25594818,ن,Stephen King,,,3.0,5,,53.0,0.0,27.0,
https://www.goodreads.com/book/show/54803222-christine-tom-i,Christine tom I,Stephen King,,,3.6,5,1992-01-01,207.0,0.0,5.0,44.27926078028747
https://www.goodreads.com/book/show/35516351-stephen-king-desk-calendar-2014,Stephen King Desk Calendar 2014,Stephen King,,,3.75,4,,2013.0,0.0,22.0,
https://www.goodreads.com/book/show/161373214-the-dark-tower-i,The Dark Tower I: Part Three The Oracle and the Mountains,Stephen King,,,5.0,3,1981-01-01,299.0,0.0,2.0,33.281314168377826
https://www.goodreads.com/book/show/152391844-road-rage-by-stephen-king,Road Rage by Stephen King,Stephen King,,,3.75,4,1718-01-01,299.0,0.0,13.0,-229.7138945927447
https://www.goodreads.com/book/show/123582131-the-talisman,The Talisman,Stephen King,,,3.75,4,1987-03-15,299.0,0.0,6.0,39.4798083504449
https://www.goodreads.com/book/show/60779510,异能研究所,Stephen King,,Chinese,5.0,3,2021-02-01,576.0,0.0,0.0,73.36618754277892
https://www.goodreads.com/book/show/60432289-lovecraft-s-pillow,Lovecraft's Pillow,Stephen King,,,5.0,3,2005-05-01,299.0,0.0,8.0,57.609856262833674
https://www.goodreads.com/book/show/60423075-most-overrated-underrated-rock-band,Most Overrated/Underrated Rock Band,Stephen King,,,3.75,4,2001-04-01,299.0,0.0,5.0,53.52772073921971
https://www.goodreads.com/book/show/58033717-la-met-oscura,La Metà Oscura,Stephen King,,,3.75,4,1989-10-20,467.0,0.0,2.0,42.0807665982204
https://www.goodreads.com/book/show/54423809-13-histoires-diaboliques,13 histoires diaboliques,Stephen King,,,3.75,4,,299.0,0.0,11.0,
https://www.goodreads.com/book/show/50650373-collected-short-stories,Collected Short Stories,Stephen King,,,3.75,4,2015-01-01,299.0,0.0,19.0,67.27994524298425
https://www.goodreads.com/book/show/49117491-horror-70-stephen-king-y-otros,Horror 70 Stephen King y otros,Stephen King,,,5.0,3,,299.0,0.0,12.0,
https://www.goodreads.com/book/show/49117452-en-la-habitaci-n-de-la-muerte,En la habitación de la muerte,Stephen King,,,3.75,4,,299.0,0.0,2.0,
https://www.goodreads.com/book/show/49124243-una-tarde-en-lo-de-dios,Una tarde en lo de dios,Stephen King,,,3.0,5,,299.0,0.0,9.0,
https://www.goodreads.com/book/show/44789991-i-m-the-doorway,I'm the doorway,Stephen King,,,3.75,4,1987-01-01,299.0,0.0,38.0,39.279945242984255
https://www.goodreads.com/book/show/212081794-fin-de-guardia,Fin de guardia,Stephen King,,,4.67,3,2018-10-04,432.0,0.0,4.0,71.0362765229295
https://www.goodreads.com/book/show/199402897-el-cazador-de-sue-os-dreamcatcher,El cazador de sueños [Dreamcatcher],Stephen King,,,4.67,3,2021-08-26,299.0,0.0,0.0,73.93018480492813
